email_id,subject,body,sender,sender_domain,num_urls,num_exclaim,has_html,label
EM01027,DHL Express Security Alert,"Hello, we noticed a problem with your last order. Your package could not be delivered - confirm your address. Confirm your identity now: http://appleid-support-team.com/py6b2kn Sincerely, DHL Express Customer Service",alert@appleid-support-team.com,appleid-support-team.com,2,0,0,1
EM01028,You have a new message from Apple ID,"Hello, our records show your Apple ID account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://dhl-tracking-parcel.xyz/qaq3k8a7rv4nmw Thank you, Apple ID Accounts Team",service@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,1,0,0,1
EM01029,Team meeting notes - expense report,"Hello, please find attached the invoice #6458 for expense report. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Sam",sam@outlook.com,outlook.com,0,0,0,1
EM01030,Project update - engineering sync,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",fatima@company.com,company.com,1,0,1,0
EM01031,Welcome to the marketing campaign,"Dear colleague, thank you for your email regarding the marketing campaign. I have reviewed the details and will follow up with next steps by end of week. Regards, Wei",wei@zoom.us,zoom.us,0,0,1,0
EM01032,Invoice #3600 for the client call,"Hi, just a friendly reminder that the client call is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Neha",neha@outlook.com,outlook.com,0,0,1,0
EM01033,Re: Unusual activity detected - HDFC Bank,"ALERT! This is your final notice before deactivation. To avoid disruption, please claim your reward before it expires by clicking the secure link below: http://wellsfargo-alert-team.co/cpw0gkejzxpr2 This link will expire soon. HDFC Bank Support",account-team@wellsfargo-alert-team.co,wellsfargo-alert-team.co,3,1,0,1
EM01034,Team meeting notes - Q3 roadmap,"Hi team, sharing notes from today's discussion on Q3 roadmap. Please review the attached document and add your comments by Friday. Thanks, Wei",wei@atlassian.net,atlassian.net,0,0,0,0
EM01035,You have a new message from LinkedIn,"Dear user, as part of a routine security review your LinkedIn account access has been temporarily limited. Please confirm your details here to restore full access: http://secure-verify-account.com/29u6wtvmk We appreciate your prompt attention to this matter.",account-team@secure-verify-account.com,secure-verify-account.com,1,0,1,1
EM01036,Quarterly report - engineering sync,"Hello, action needed: please confirm your availability for engineering sync by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Neha",neha@dropbox.com,dropbox.com,0,0,1,0
EM01037,Steam Security Alert,This is an automated message from Steam. Your payment could not be processed - update details now. Please claim your reward before it expires using the link provided: http://appleid-support-team.com/00lnkkuo4 to prevent loss of access to your account and data.,support@appleid-support-team.com,appleid-support-team.com,2,0,1,1
EM01038,Weekly newsletter: the annual conference,"Hello, please find attached the invoice #8444 for the annual conference. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Neha",neha@atlassian.net,atlassian.net,0,0,0,1
EM01039,Welcome to engineering sync,"Dear colleague, thank you for your email regarding engineering sync. I have reviewed the details and will follow up with next steps by end of week. Regards, Priya",priya@dropbox.com,dropbox.com,0,0,0,0
EM01040,Re: Unusual activity detected - HDFC Bank,"Hello, our records show your HDFC Bank account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://microsoft-office365-verify.com/c5i8xomxl Thank you, HDFC Bank Accounts Team",account-team@microsoft-office365-verify.com,microsoft-office365-verify.com,3,0,1,1
EM01041,Invoice #3422 for the hiring panel,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",alex@yourbank.com,yourbank.com,0,0,1,0
EM01042,Chase Bank Security Alert,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://chase-verify-now.com/shhj7sw Let me know if you have any questions. Regards, Chase Bank Billing",noreply@chase-verify-now.com,chase-verify-now.com,3,0,1,1
EM01043,Schedule change for budget planning,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",maria@notion.so,notion.so,1,0,1,0
EM01044,Re: Unusual activity detected - PayPal,"Hello, we noticed a problem with your last order. Your refund of $850.00 is pending your confirmation. Track your package here: http://bankofamerica-alert.co/eixn8b Sincerely, PayPal Customer Service",noreply@bankofamerica-alert.co,bankofamerica-alert.co,2,0,1,1
EM01045,Project update - the office move,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",jordan@notion.so,notion.so,0,0,0,1
EM01046,Your Apple ID account has been limited,"Hello, our records show your Apple ID account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://linkedin-secure-login.net/lorxdtg Thank you, Apple ID Accounts Team",support@linkedin-secure-login.net,linkedin-secure-login.net,2,0,0,1
EM01047,Re: Unusual activity detected - HDFC Bank,Congratulations! You have been selected to receive a reward from HDFC Bank. Claim your reward before it expires: http://steam-community-gift.ru/h4z8d2vf Offer valid for 24 hours only. Do not share this email.,noreply@steam-community-gift.ru,steam-community-gift.ru,2,1,1,1
EM01048,Invoice #6212 for expense report,"Hi all, here is this week's newsletter covering expense report and other updates from around the company. Feel free to reply with feedback. Cheers, Daniel",daniel@dropbox.com,dropbox.com,0,0,0,0
EM01049,Re: Unusual activity detected - FedEx,"Hello, we noticed a problem with your last order. Security alert: someone tried to log in from a new device. Click here to verify your account: http://hdfc-netbanking-secure.in/43wfsqg8x Sincerely, FedEx Customer Service",account-team@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,2,0,1,1
EM01050,URGENT: Action required on your LinkedIn account,"Dear Customer, Your package could not be delivered - confirm your address. Confirm your identity now: http://appleid-support-team.com/cbir1aj8x2 Failure to respond within 24 hours will result in permanent suspension of your LinkedIn account. Regards, LinkedIn Security Team",support@appleid-support-team.com,appleid-support-team.com,3,0,0,1
EM01051,Weekly newsletter: code review,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",fatima@hr.company.com,hr.company.com,0,0,1,0
EM01052,Re: Q3 roadmap feedback,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",neha@slack.com,slack.com,0,0,1,0
EM01053,Your Bank of America account has been limited,This is an automated message from Bank of America. Your subscription has expired - renew immediately. Please click here to verify your account using the link provided: http://microsoft-office365-verify.com/so0uswbko to prevent loss of access to your account and data.,noreply@microsoft-office365-verify.com,microsoft-office365-verify.com,1,0,1,1
EM01054,Welcome to system maintenance,"Hello, please find attached the invoice #3315 for system maintenance. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Maria",maria@university.edu,university.edu,1,0,0,0
EM01055,You have a new message from Apple ID,"ALERT! We detected unusual sign-in activity on your account. To avoid disruption, please confirm your identity now by clicking the secure link below: http://linkedin-secure-login.net/umczq991p7 This link will expire soon. Apple ID Support",noreply@linkedin-secure-login.net,linkedin-secure-login.net,1,1,1,1
